AAPL,JPM,KO,MSFT,NVDA
255.96444702148438,299.2385559082031,72.56106567382812,480.533203125,191.5096435546875
257.801025390625,304.8598327636719,72.92854309082031,432.5128173828125,192.49957275390625
258.99884033203125,304.33251953125,74.29911804199219,429.31011962890625,191.11965942382812
269.50927734375,306.5710754394531,74.8155746459961,422.4058837890625,185.59996032714844
268.98028564453125,313.24688720703125,76.36491394042969,410.2735595703125,180.33023071289062
275.97723388671875,315.654541015625,76.82176971435547,413.2467956542969,174.18057250976562
275.3983459472656,308.5807800292969,77.9738540649414,392.7735290527344,171.87069702148438
277.6042175292969,320.7584533691406,78.49030303955078,400.22650146484375,185.39996337890625
274.3672180175781,320.4599914550781,77.43754577636719,412.65814208984375,190.0297088623047
273.4280700683594,316.659423828125,76.28546142578125,412.328857421875,188.52978515625
275.24639892578125,309.2374267578125,78.06324005126953,403.4491271972656,190.0397186279297
261.4891052246094,301.09906005859375,78.46051025390625,400.9248962402344,186.9298858642578
255.5445556640625,301.0094909667969,78.14269256591797,400.4060974121094,182.80010986328125
263.6371154785156,305.5661926269531,79.01667785644531,395.95623779296875,184.95999145507812
264.106689453125,307.2077941894531,78.94715881347656,398.69000244140625,187.96981811523438
260.3401184082031,306.48150634765625,78.37112426757812,398.4599914550781,187.88983154296875
264.3364562988281,309.20758056640625,79.29476928710938,397.2300109863281,189.8097381591797
265.9349670410156,296.1543884277344,80.00984954833984,384.4700012207031,191.53964233398438
271.8895263671875,295.7862243652344,80.16876220703125,389.0,192.83956909179688
273.97760009765625,301.75567626953125,79.92047119140625,400.6000061035156,195.54940795898438
272.6987609863281,304.5712890625,79.95026397705078,401.7200012207031,184.87998962402344
263.93682861328125,298.7709655761719,81.00302124023438,392.739990234375,177.180419921875
264.476318359375,296.044921875,79.67218017578125,398.54998779296875,182.47012329101562
263.5072326660156,298.7311706542969,78.79817962646484,403.92999267578125,180.04025268554688
262.2783508300781,297.8656311035156,77.566650390625,405.20001220703125,183.03009033203125
260.0504150390625,292.0553283691406,76.50395965576172,410.67999267578125,183.330078125
257.2229919433594,288.0060729980469,76.5138931274414,408.9599914550781,177.8103790283203
259.6407775878906,288.44384765625,77.26870727539062,409.4100036621094,182.64010620117188
260.58990478515625,287.2598876953125,77.34815216064453,405.760009765625,184.760009765625
260.5699157714844,286.0560302734375,77.09986114501953,404.8800048828125,186.02999877929688
255.52456665039062,281.44964599609375,77.08000183105469,401.8599853515625,183.13999938964844
249.8897705078125,281.996826171875,77.33999633789062,395.54998779296875,180.25
252.58729553222656,284.7029724121094,77.81999969482422,399.95001220703125,183.22000122070312
253.99598693847656,285.42926025390625,77.58000183105469,399.4100036621094,181.92999267578125
249.70994567871094,286.27490234375,75.97000122070312,391.7900085449219,180.39999389648438
248.73085021972656,286.5037536621094,75.55000305175781,389.0199890136719,178.55999755859375
247.76173400878906,285.1009216308594,74.75,381.8699951171875,172.6999969482422
251.25851440429688,288.4338684082031,75.11000061035156,383.0,175.63999938964844
251.4083709716797,290.91119384765625,74.66999816894531,372.739990234375,175.1999969482422
252.38746643066406,293.91583251953125,75.25,371.0400085449219,178.67999267578125
252.6572265625,290.1749572753906,74.69000244140625,365.9700012207031,171.24000549316406
248.57098388671875,281.3998718261719,75.70999908447266,356.7699890136719,167.52000427246094
246.40298461914062,282.32513427734375,76.2699966430664,358.9599914550781,165.1699981689453
253.55638122558594,292.6622314453125,76.05000305175781,370.1700134277344,174.39999389648438
255.3946990966797,293.87603759765625,76.08000183105469,369.3699951171875,175.75
255.68443298339844,293.1000061035156,76.72000122070312,373.4599914550781,177.38999938964844
258.6217041015625,295.45001220703125,77.22000122070312,372.8800048828125,177.63999938964844
253.26666259765625,297.3999938964844,75.91000366210938,372.2900085449219,178.10000610351562
258.66168212890625,307.9700012207031,77.29000091552734,374.3299865722656,182.0800018310547
260.2502136230469,310.3299865722656,78.18000030517578,373.07000732421875,183.91000366210938
260.240234375,309.8699951171875,77.47000122070312,370.8699951171875,188.6300048828125
258.96142578125,313.67999267578125,76.41000366210938,384.3699951171875,189.30999755859375
258.59173583984375,311.1199951171875,75.9000015258789,393.1099853515625,196.50999450683594
266.18475341796875,305.92999267578125,75.30999755859375,411.2200012207031,198.8699951171875
263.15753173828125,309.95001220703125,75.18000030517578,420.260009765625,198.35000610351562
269.98126220703125,310.2900085449219,75.73999786376953,422.7900085449219,201.67999267578125
272.79864501953125,316.989990234375,75.4800033569336,418.07000732421875,202.05999755859375
265.9250183105469,313.0,74.69999694824219,424.1600036621094,199.8800048828125
272.9185791015625,313.0199890136719,74.62999725341797,432.9200134277344,202.5
273.1783142089844,311.69000244140625,76.27999877929688,415.75,199.63999938964844
270.81048583984375,308.2799987792969,76.62999725341797,424.6199951171875,208.27000427246094
267.3636474609375,311.6300048828125,75.44000244140625,424.82000732421875,216.61000061035156
