P_feasible,P_optimal,best_feasible_bitstring,best_feasible_cost,optimal_cost,gap_best_minus_optimal,expected_original_cost,expected_feasible_cost_conditional,shots,optimizer_fun,optimizer_success,optimizer_message,penalty,label
0.57958984375,0.093017578125,10101,-0.49079015770886447,-0.49079015770886447,0.0,-0.34169752365620826,-0.32370363070742464,4096,-0.2890608049062082,True,Return from COBYLA because the trust region radius reaches its lower bound.,0.1,QAOA penalty=0.1
0.453369140625,0.075927734375,10101,-0.49079015770886447,-0.49079015770886447,0.0,-0.30531379718121765,-0.33713053697790146,4096,0.43540885906878457,True,Return from COBYLA because the trust region radius reaches its lower bound.,1.0,QAOA penalty=1.0
0.343017578125,0.03564453125,10101,-0.49079015770886447,-0.49079015770886447,0.0,-0.24458581548178498,-0.29410059296465246,4096,124.1206485595184,True,Return from COBYLA because the trust region radius reaches its lower bound.,100.0,QAOA penalty=100.0
0.348876953125,0.035400390625,10101,-0.49079015770886447,-0.49079015770886447,0.0,-0.24490574149108327,-0.29582667721009454,4096,1182.3722817585092,True,Return from COBYLA because the trust region radius reaches its lower bound.,1000.0,QAOA penalty=1000.0
0.297607421875,0.019775390625,10101,-0.49079015770886447,-0.49079015770886447,0.0,-0.2215655940764032,-0.272627427718273,4096,16.04796565592358,True,Return from COBYLA because the trust region radius reaches its lower bound.,10.0,QAOA penalty=10.0
